household_id,date,site,value
HH0089,14/02/21,TradeDesk,3
HH0089,15/02/21,TradeDesk,3
HH0089,15/02/21,Facebook,3
HH0089,16/02/21,Spotify,5
HH0089,17/02/21,TradeDesk,1
HH0089,17/02/21,Facebook,3
HH0089,18/02/21,Spotify,6
HH0089,19/02/21,TradeDesk,2
HH0089,20/02/21,Spotify,3
HH0089,21/02/21,TradeDesk,1
HH0089,23/02/21,TradeDesk,2
HH0089,24/02/21,Spotify,5
HH0089,25/02/21,Facebook,4
HH0089,25/02/21,Spotify,5
HH0090,01/01/21,Spotify,4
HH0090,02/01/21,TradeDesk,2
HH0090,02/01/21,Facebook,3
HH0090,03/01/21,TradeDesk,1
HH0090,04/01/21,TradeDesk,3
HH0090,05/01/21,TradeDesk,1
HH0090,06/01/21,Spotify,6
HH0090,07/01/21,Facebook,3
HH0090,07/01/21,Spotify,4
HH0090,08/01/21,TradeDesk,2
HH0090,08/01/21,Spotify,7
HH0090,09/01/21,TradeDesk,1
HH0090,09/01/21,Spotify,3
HH0090,10/01/21,TradeDesk,3
HH0090,10/01/21,Spotify,4
HH0090,11/01/21,Spotify,4
HH0090,12/01/21,TradeDesk,2
HH0090,15/01/21,Spotify,4
HH0090,16/01/21,Facebook,3
HH0090,16/01/21,Spotify,6
HH0090,17/01/21,TradeDesk,3
HH0090,18/01/21,Facebook,3
HH0090,18/01/21,Spotify,4
HH0090,19/01/21,TradeDesk,2
HH0090,19/01/21,Spotify,6
HH0090,21/01/21,TradeDesk,2
HH0090,22/01/21,Facebook,3
HH0090,22/01/21,Spotify,5
HH0090,23/01/21,TradeDesk,3
HH0090,23/01/21,Facebook,3
HH0090,23/01/21,Spotify,5
HH0090,24/01/21,TradeDesk,3
HH0090,24/01/21,Spotify,5
HH0090,26/01/21,Facebook,3
HH0090,27/01/21,TradeDesk,1
HH0090,27/01/21,Facebook,2
HH0090,28/01/21,TradeDesk,1
HH0090,28/01/21,Spotify,4
HH0090,30/01/21,Facebook,3
HH0090,30/01/21,Spotify,7
HH0090,01/02/21,Facebook,3
HH0090,01/02/21,Spotify,5
HH0090,02/02/21,TradeDesk,1
HH0090,02/02/21,Spotify,5
HH0090,04/02/21,Spotify,5
HH0090,05/02/21,Spotify,5
HH0090,06/02/21,Facebook,3
HH0090,06/02/21,Spotify,3
HH0090,08/02/21,TradeDesk,3
HH0090,09/02/21,TradeDesk,2
HH0090,11/02/21,TradeDesk,2
HH0090,11/02/21,Facebook,3
HH0090,12/02/21,TradeDesk,3
HH0090,12/02/21,Facebook,3
HH0090,13/02/21,TradeDesk,2
HH0090,13/02/21,Spotify,5
HH0090,15/02/21,Spotify,3
HH0090,16/02/21,Spotify,5
HH0090,17/02/21,TradeDesk,3
HH0090,17/02/21,Facebook,3
HH0090,18/02/21,TradeDesk,2
HH0090,18/02/21,Facebook,3
HH0090,19/02/21,Spotify,6
HH0090,20/02/21,Facebook,3
HH0090,21/02/21,TradeDesk,3
HH0090,21/02/21,Spotify,6
HH0090,23/02/21,Facebook,3
HH0090,24/02/21,TradeDesk,2
HH0090,24/02/21,Spotify,7
HH0090,25/02/21,Facebook,3
HH0090,26/02/21,Spotify,5
HH0091,02/01/21,TradeDesk,2
HH0091,04/01/21,TradeDesk,2
HH0091,06/01/21,TradeDesk,3
HH0091,06/01/21,Facebook,3
HH0091,06/01/21,Spotify,4
HH0091,07/01/21,Spotify,4
HH0091,08/01/21,TradeDesk,3
HH0091,10/01/21,Spotify,5
HH0091,11/01/21,Spotify,4
HH0091,12/01/21,Facebook,3
HH0091,14/01/21,Spotify,4
HH0091,15/01/21,TradeDesk,1
HH0091,15/01/21,Facebook,2
HH0091,16/01/21,TradeDesk,2
HH0091,16/01/21,Facebook,3
HH0091,16/01/21,Spotify,4
HH0091,17/01/21,Spotify,5
HH0091,18/01/21,TradeDesk,1
HH0091,18/01/21,Spotify,5
HH0091,19/01/21,Facebook,3
HH0091,21/01/21,Facebook,3
HH0091,23/01/21,TradeDesk,2
HH0091,24/01/21,TradeDesk,2
HH0091,25/01/21,TradeDesk,2
HH0091,25/01/21,Spotify,5
HH0091,26/01/21,Facebook,3
HH0091,27/01/21,TradeDesk,1
HH0091,27/01/21,Facebook,3
HH0091,27/01/21,Spotify,5
HH0091,28/01/21,Spotify,6
HH0091,29/01/21,TradeDesk,2
HH0091,30/01/21,TradeDesk,2
HH0091,31/01/21,Spotify,5
HH0091,01/02/21,Spotify,5
HH0091,02/02/21,Spotify,5
HH0091,03/02/21,TradeDesk,3
HH0091,03/02/21,Spotify,5
HH0091,05/02/21,TradeDesk,2
HH0091,06/02/21,Facebook,3
HH0091,06/02/21,Spotify,7
HH0091,07/02/21,Spotify,3
HH0091,08/02/21,Spotify,4
HH0091,09/02/21,TradeDesk,3
HH0091,09/02/21,Spotify,7
HH0091,10/02/21,Spotify,4
HH0091,12/02/21,Facebook,3
HH0091,13/02/21,TradeDesk,1
HH0091,14/02/21,TradeDesk,3
HH0091,14/02/21,Facebook,3
HH0091,14/02/21,Spotify,3
HH0091,16/02/21,Facebook,3
HH0091,17/02/21,Spotify,6
HH0091,19/02/21,Facebook,3
HH0091,20/02/21,TradeDesk,1
HH0091,22/02/21,TradeDesk,3
HH0091,22/02/21,Facebook,3
HH0091,23/02/21,Spotify,7
HH0091,25/02/21,TradeDesk,2
HH0091,25/02/21,Spotify,4
HH0091,26/02/21,Facebook,3
HH0091,26/02/21,Spotify,4
HH0092,01/01/21,TradeDesk,2
HH0092,01/01/21,Facebook,3
HH0092,03/01/21,Facebook,3
HH0092,03/01/21,Spotify,5
HH0092,04/01/21,TradeDesk,2
HH0092,05/01/21,Facebook,3
HH0092,05/01/21,Spotify,4
HH0092,06/01/21,Facebook,3
HH0092,06/01/21,Spotify,4
HH0092,07/01/21,Spotify,3
HH0092,09/01/21,TradeDesk,2
HH0092,09/01/21,Facebook,3
HH0092,09/01/21,Spotify,5
HH0092,10/01/21,Facebook,3
HH0092,10/01/21,Spotify,5
HH0092,11/01/21,Spotify,5
HH0092,12/01/21,Facebook,3
HH0092,13/01/21,TradeDesk,2
HH0092,13/01/21,Facebook,3
HH0092,14/01/21,TradeDesk,2
HH0092,15/01/21,TradeDesk,1
HH0092,15/01/21,Spotify,5
HH0092,16/01/21,Spotify,5
HH0092,17/01/21,Spotify,6
HH0092,18/01/21,TradeDesk,2
HH0092,19/01/21,TradeDesk,2
HH0092,19/01/21,Spotify,5
HH0092,20/01/21,Spotify,3
HH0092,21/01/21,TradeDesk,2
HH0092,22/01/21,Facebook,3
HH0092,22/01/21,Spotify,4
HH0092,23/01/21,TradeDesk,1
HH0092,23/01/21,Facebook,4
HH0092,24/01/21,TradeDesk,2
HH0092,25/01/21,TradeDesk,2
HH0092,25/01/21,Facebook,3
HH0092,26/01/21,Spotify,6
HH0092,27/01/21,Spotify,4
HH0092,28/01/21,TradeDesk,2
HH0092,29/01/21,Spotify,4
HH0092,31/01/21,TradeDesk,2
HH0092,31/01/21,Spotify,5
HH0092,01/02/21,Spotify,4
HH0092,03/02/21,Facebook,3
HH0092,03/02/21,Spotify,4
HH0092,04/02/21,Spotify,6
HH0092,05/02/21,Spotify,7
HH0092,06/02/21,Spotify,6
HH0092,07/02/21,Facebook,3
HH0092,07/02/21,Spotify,5
HH0092,08/02/21,Spotify,5
HH0092,09/02/21,Facebook,4
HH0092,14/02/21,TradeDesk,2
HH0092,14/02/21,Spotify,7
HH0092,16/02/21,TradeDesk,2
HH0092,17/02/21,Facebook,3
HH0092,17/02/21,Spotify,6
HH0092,18/02/21,Facebook,3
HH0092,18/02/21,Spotify,3
HH0092,21/02/21,TradeDesk,3
HH0092,22/02/21,TradeDesk,2
HH0092,22/02/21,Facebook,3
HH0092,23/02/21,TradeDesk,1
HH0092,23/02/21,Facebook,4
HH0092,23/02/21,Spotify,5
HH0092,24/02/21,TradeDesk,3
HH0092,26/02/21,TradeDesk,1
HH0092,26/02/21,Facebook,3
HH0093,01/01/21,TradeDesk,2
HH0093,04/01/21,Facebook,3
HH0093,04/01/21,Spotify,5
HH0093,06/01/21,Facebook,3
HH0093,07/01/21,TradeDesk,2
HH0093,08/01/21,Facebook,3
HH0093,11/01/21,Spotify,5
HH0093,13/01/21,Spotify,6
HH0093,14/01/21,Spotify,6
HH0093,15/01/21,TradeDesk,2
HH0093,16/01/21,TradeDesk,2
HH0093,16/01/21,Facebook,3
HH0093,16/01/21,Spotify,6
HH0093,18/01/21,Facebook,3
HH0093,18/01/21,Spotify,2
HH0093,19/01/21,Spotify,5
HH0093,20/01/21,Facebook,3
HH0093,21/01/21,Facebook,3
HH0093,22/01/21,Spotify,6
HH0093,23/01/21,Spotify,5
HH0093,25/01/21,Spotify,5
HH0093,27/01/21,TradeDesk,3
HH0093,27/01/21,Facebook,3
HH0093,29/01/21,TradeDesk,2
HH0093,30/01/21,Spotify,7
HH0093,01/02/21,TradeDesk,2
HH0093,01/02/21,Facebook,3
HH0093,02/02/21,TradeDesk,2
HH0093,02/02/21,Facebook,3
HH0093,02/02/21,Spotify,6
HH0093,03/02/21,TradeDesk,3
HH0093,04/02/21,TradeDesk,3
HH0093,06/02/21,TradeDesk,2
HH0093,07/02/21,TradeDesk,3
HH0093,07/02/21,Spotify,4
HH0093,08/02/21,Spotify,3
HH0093,10/02/21,TradeDesk,2
HH0093,11/02/21,Facebook,3
HH0093,11/02/21,Spotify,5
HH0093,12/02/21,Spotify,4
HH0093,13/02/21,TradeDesk,2
HH0093,14/02/21,TradeDesk,1
HH0093,15/02/21,Spotify,6
HH0093,16/02/21,TradeDesk,3
HH0093,16/02/21,Spotify,4
HH0093,17/02/21,Facebook,3
HH0093,18/02/21,Facebook,3
HH0093,18/02/21,Spotify,4
HH0093,19/02/21,Spotify,6
HH0093,20/02/21,Spotify,4
HH0093,21/02/21,Facebook,3
HH0093,21/02/21,Spotify,6
HH0093,22/02/21,TradeDesk,2
HH0093,23/02/21,Spotify,5
HH0093,24/02/21,TradeDesk,3
HH0093,24/02/21,Spotify,3
HH0093,25/02/21,TradeDesk,2
HH0093,25/02/21,Spotify,5
HH0093,26/02/21,Facebook,3
HH0094,01/01/21,Spotify,4
HH0094,02/01/21,TradeDesk,2
HH0094,03/01/21,TradeDesk,3
HH0094,03/01/21,Spotify,5
HH0094,04/01/21,TradeDesk,1
HH0094,05/01/21,TradeDesk,2
HH0094,06/01/21,TradeDesk,2
HH0094,07/01/21,Spotify,6
HH0094,08/01/21,Spotify,4
HH0094,09/01/21,TradeDesk,2
HH0094,09/01/21,Facebook,3
HH0094,09/01/21,Spotify,5
HH0094,10/01/21,TradeDesk,2
HH0094,12/01/21,Spotify,6
HH0094,13/01/21,Facebook,4
HH0094,14/01/21,TradeDesk,2
HH0094,14/01/21,Spotify,3
HH0094,16/01/21,Facebook,3
HH0094,16/01/21,Spotify,7
HH0094,17/01/21,TradeDesk,2
HH0094,19/01/21,Facebook,2
HH0094,22/01/21,Facebook,3
HH0094,24/01/21,Facebook,3
HH0094,25/01/21,TradeDesk,2
HH0094,25/01/21,Facebook,3
HH0094,25/01/21,Spotify,5
HH0094,26/01/21,TradeDesk,2
HH0094,26/01/21,Facebook,3
HH0094,27/01/21,Facebook,3
HH0094,28/01/21,Spotify,5
HH0094,29/01/21,Facebook,3
HH0094,29/01/21,Spotify,6
HH0094,30/01/21,Facebook,3
HH0094,31/01/21,TradeDesk,1
HH0094,31/01/21,Spotify,5
HH0094,01/02/21,Spotify,5
HH0094,02/02/21,Spotify,3
HH0094,04/02/21,Spotify,4
HH0094,05/02/21,Spotify,4
HH0094,06/02/21,Facebook,2
HH0094,07/02/21,TradeDesk,2
HH0094,07/02/21,Facebook,3
HH0094,08/02/21,Facebook,3
HH0094,09/02/21,Facebook,3
HH0094,09/02/21,Spotify,4
HH0094,10/02/21,TradeDesk,2
HH0094,11/02/21,TradeDesk,2
HH0094,11/02/21,Facebook,3
HH0094,11/02/21,Spotify,4
HH0094,12/02/21,TradeDesk,2
HH0094,13/02/21,TradeDesk,2
HH0094,13/02/21,Spotify,8
HH0094,14/02/21,TradeDesk,2
HH0094,14/02/21,Facebook,3
HH0094,14/02/21,Spotify,4
HH0094,15/02/21,Facebook,3
HH0094,16/02/21,TradeDesk,1
HH0094,18/02/21,TradeDesk,2
HH0094,19/02/21,TradeDesk,3
HH0094,19/02/21,Spotify,5
HH0094,20/02/21,TradeDesk,2
HH0094,20/02/21,Facebook,3
HH0094,20/02/21,Spotify,4
HH0094,23/02/21,TradeDesk,1
HH0094,23/02/21,Facebook,3
HH0094,23/02/21,Spotify,4
HH0094,24/02/21,Facebook,3
HH0094,25/02/21,Spotify,6
HH0094,26/02/21,TradeDesk,2
HH0095,01/01/21,TradeDesk,3
HH0095,01/01/21,Facebook,3
HH0095,01/01/21,Spotify,7
HH0095,02/01/21,Facebook,3
HH0095,04/01/21,Facebook,3
HH0095,05/01/21,TradeDesk,2
HH0095,05/01/21,Spotify,5
HH0095,07/01/21,TradeDesk,1
HH0095,07/01/21,Facebook,3
HH0095,07/01/21,Spotify,6
HH0095,09/01/21,TradeDesk,2
HH0095,09/01/21,Facebook,3
HH0095,09/01/21,Spotify,7
HH0095,10/01/21,TradeDesk,2
HH0095,10/01/21,Facebook,2
HH0095,10/01/21,Spotify,5
HH0095,11/01/21,TradeDesk,3
HH0095,11/01/21,Spotify,5
HH0095,12/01/21,Facebook,3
HH0095,15/01/21,Facebook,3
HH0095,16/01/21,TradeDesk,1
HH0095,17/01/21,Spotify,4
HH0095,18/01/21,Facebook,3
HH0095,18/01/21,Spotify,3
HH0095,19/01/21,Facebook,3
HH0095,19/01/21,Spotify,5
HH0095,20/01/21,Facebook,3
HH0095,23/01/21,TradeDesk,2
HH0095,24/01/21,TradeDesk,2
HH0095,24/01/21,Spotify,5
HH0095,25/01/21,TradeDesk,2
HH0095,26/01/21,Spotify,5
HH0095,27/01/21,TradeDesk,2
HH0095,27/01/21,Facebook,3
HH0095,28/01/21,Spotify,4
HH0095,29/01/21,Facebook,3
HH0095,29/01/21,Spotify,5
HH0095,31/01/21,Facebook,3
HH0095,31/01/21,Spotify,5
HH0095,01/02/21,Spotify,5
HH0095,02/02/21,Spotify,3
HH0095,06/02/21,Spotify,5
HH0095,07/02/21,TradeDesk,3
HH0095,08/02/21,Spotify,7
HH0095,09/02/21,TradeDesk,2
HH0095,10/02/21,Spotify,5
HH0095,11/02/21,TradeDesk,1
HH0095,11/02/21,Facebook,3
HH0095,13/02/21,Spotify,7
HH0095,14/02/21,Spotify,6
HH0095,16/02/21,Spotify,6
HH0095,17/02/21,Spotify,5
HH0095,18/02/21,Facebook,3
HH0095,19/02/21,TradeDesk,1
HH0095,19/02/21,Spotify,6
HH0095,20/02/21,TradeDesk,2
HH0095,21/02/21,TradeDesk,1
HH0095,21/02/21,Spotify,4
HH0095,24/02/21,TradeDesk,2
HH0095,25/02/21,TradeDesk,1
HH0095,25/02/21,Facebook,3
HH0095,25/02/21,Spotify,5
HH0096,02/01/21,Facebook,3
HH0096,02/01/21,Spotify,4
HH0096,04/01/21,Facebook,3
HH0096,04/01/21,Spotify,6
HH0096,05/01/21,Spotify,6
HH0096,06/01/21,Spotify,4
HH0096,07/01/21,TradeDesk,2
HH0096,08/01/21,Facebook,3
HH0096,08/01/21,Spotify,5
HH0096,13/01/21,TradeDesk,2
HH0096,14/01/21,Facebook,3
HH0096,16/01/21,TradeDesk,2
HH0096,16/01/21,Spotify,6
HH0096,17/01/21,Facebook,3
HH0096,19/01/21,Spotify,5
HH0096,20/01/21,TradeDesk,1
HH0096,20/01/21,Facebook,3
HH0096,22/01/21,TradeDesk,2
HH0096,22/01/21,Spotify,6
HH0096,23/01/21,Spotify,6
HH0096,24/01/21,Facebook,3
HH0096,25/01/21,Spotify,6
HH0096,27/01/21,TradeDesk,2
HH0096,27/01/21,Spotify,5
HH0096,28/01/21,TradeDesk,1
HH0096,28/01/21,Spotify,4
HH0096,31/01/21,TradeDesk,2
HH0096,31/01/21,Facebook,3
HH0096,31/01/21,Spotify,5
HH0096,01/02/21,Facebook,3
HH0096,02/02/21,TradeDesk,2
HH0096,02/02/21,Spotify,6
HH0096,03/02/21,Facebook,3
HH0096,05/02/21,Facebook,3
HH0096,06/02/21,TradeDesk,3
HH0096,07/02/21,TradeDesk,3
HH0096,07/02/21,Spotify,4
HH0096,09/02/21,Facebook,3
HH0096,10/02/21,TradeDesk,2
HH0096,11/02/21,TradeDesk,2
HH0096,11/02/21,Facebook,3
HH0096,13/02/21,Facebook,3
HH0096,15/02/21,Facebook,3
HH0096,15/02/21,Spotify,6
HH0096,16/02/21,TradeDesk,2
HH0096,16/02/21,Facebook,3
HH0096,16/02/21,Spotify,5
HH0096,17/02/21,Spotify,4
HH0096,18/02/21,Spotify,4
HH0096,19/02/21,Facebook,3
HH0096,19/02/21,Spotify,5
HH0096,21/02/21,TradeDesk,2
HH0096,22/02/21,TradeDesk,2
HH0096,23/02/21,Spotify,8
HH0097,02/01/21,TradeDesk,2
HH0097,03/01/21,Facebook,3
HH0097,04/01/21,TradeDesk,3
HH0097,04/01/21,Spotify,5
HH0097,05/01/21,TradeDesk,2
HH0097,05/01/21,Facebook,3
HH0097,05/01/21,Spotify,6
HH0097,06/01/21,Spotify,5
HH0097,07/01/21,TradeDesk,2
HH0097,07/01/21,Facebook,3
HH0097,07/01/21,Spotify,4
HH0097,08/01/21,TradeDesk,2
HH0097,08/01/21,Spotify,4
HH0097,10/01/21,Spotify,5
HH0097,11/01/21,TradeDesk,1
HH0097,12/01/21,Facebook,3
HH0097,12/01/21,Spotify,5
HH0097,13/01/21,TradeDesk,2
HH0097,14/01/21,Spotify,5
HH0097,16/01/21,TradeDesk,2
HH0097,16/01/21,Facebook,3
HH0097,16/01/21,Spotify,4
HH0097,18/01/21,TradeDesk,2
HH0097,18/01/21,Spotify,5
HH0097,20/01/21,Spotify,6
HH0097,21/01/21,Spotify,5
HH0097,22/01/21,TradeDesk,2
HH0097,24/01/21,Spotify,6
HH0097,25/01/21,TradeDesk,1
HH0097,26/01/21,Facebook,3
HH0097,27/01/21,TradeDesk,1
HH0097,28/01/21,Facebook,3
HH0097,28/01/21,Spotify,5
HH0097,29/01/21,Spotify,5
HH0097,30/01/21,TradeDesk,2
HH0097,30/01/21,Spotify,5
HH0097,03/02/21,TradeDesk,1
HH0097,05/02/21,Facebook,3
HH0097,05/02/21,Spotify,4
HH0097,06/02/21,TradeDesk,2
HH0097,06/02/21,Facebook,3
HH0097,07/02/21,TradeDesk,2
HH0097,08/02/21,TradeDesk,2
HH0097,10/02/21,TradeDesk,2
HH0097,11/02/21,TradeDesk,2
HH0097,11/02/21,Facebook,3
HH0097,12/02/21,Spotify,5
HH0097,13/02/21,Facebook,3
HH0097,14/02/21,Facebook,3
HH0097,15/02/21,TradeDesk,3
HH0097,15/02/21,Facebook,4
HH0097,15/02/21,Spotify,5
HH0097,16/02/21,Facebook,3
HH0097,18/02/21,TradeDesk,1
HH0097,18/02/21,Spotify,5
HH0097,19/02/21,Spotify,6
HH0097,20/02/21,TradeDesk,3
HH0097,20/02/21,Facebook,3
HH0097,20/02/21,Spotify,6
HH0097,21/02/21,TradeDesk,3
HH0097,21/02/21,Facebook,3
HH0097,22/02/21,Facebook,3
HH0097,22/02/21,Spotify,5
HH0097,24/02/21,Facebook,3
HH0097,26/02/21,Spotify,4
HH0098,01/01/21,TradeDesk,3
HH0098,01/01/21,Facebook,3
HH0098,01/01/21,Spotify,5
HH0098,02/01/21,Spotify,4
HH0098,03/01/21,TradeDesk,2
HH0098,05/01/21,TradeDesk,1
HH0098,05/01/21,Spotify,6
HH0098,07/01/21,TradeDesk,2
HH0098,08/01/21,TradeDesk,2
HH0098,08/01/21,Spotify,4
HH0098,10/01/21,TradeDesk,1
HH0098,11/01/21,Facebook,3
HH0098,12/01/21,Facebook,3
HH0098,12/01/21,Spotify,6
HH0098,13/01/21,Spotify,5
HH0098,14/01/21,Spotify,5
HH0098,15/01/21,Spotify,5
HH0098,16/01/21,Facebook,3
HH0098,16/01/21,Spotify,6
HH0098,17/01/21,TradeDesk,1
HH0098,17/01/21,Spotify,7
HH0098,19/01/21,Facebook,4
HH0098,19/01/21,Spotify,2
HH0098,20/01/21,Facebook,3
HH0098,21/01/21,Spotify,4
HH0098,22/01/21,Facebook,3
HH0098,22/01/21,Spotify,5
HH0098,23/01/21,TradeDesk,2
HH0098,23/01/21,Spotify,2
HH0098,24/01/21,Facebook,3
HH0098,24/01/21,Spotify,2
HH0098,25/01/21,Spotify,6
HH0098,26/01/21,TradeDesk,2
HH0098,28/01/21,TradeDesk,3
HH0098,28/01/21,Spotify,3
HH0098,29/01/21,TradeDesk,1
HH0098,29/01/21,Facebook,3
HH0098,30/01/21,TradeDesk,3
HH0098,31/01/21,Spotify,3
HH0098,01/02/21,TradeDesk,1
HH0098,01/02/21,Spotify,4
HH0098,02/02/21,Spotify,4
HH0098,03/02/21,Facebook,3
HH0098,04/02/21,Spotify,5
HH0098,05/02/21,Facebook,3
HH0098,06/02/21,TradeDesk,3
HH0098,06/02/21,Spotify,4
HH0098,07/02/21,Facebook,3
HH0098,09/02/21,TradeDesk,1
HH0098,09/02/21,Spotify,6
HH0098,11/02/21,TradeDesk,2
HH0098,13/02/21,Spotify,6
HH0098,14/02/21,TradeDesk,3
HH0098,15/02/21,Spotify,5
HH0098,17/02/21,Facebook,3
HH0098,17/02/21,Spotify,4
HH0098,18/02/21,TradeDesk,2
HH0098,20/02/21,TradeDesk,3
HH0098,21/02/21,Spotify,3
HH0098,24/02/21,Facebook,3
HH0098,25/02/21,Spotify,5
HH0099,01/01/21,Spotify,6
HH0099,02/01/21,TradeDesk,1
HH0099,02/01/21,Spotify,4
HH0099,03/01/21,Facebook,3
HH0099,04/01/21,Spotify,6
HH0099,07/01/21,TradeDesk,2
HH0099,08/01/21,Spotify,7
HH0099,09/01/21,Facebook,3
HH0099,10/01/21,TradeDesk,1
HH0099,10/01/21,Facebook,3
HH0099,11/01/21,TradeDesk,2
HH0099,11/01/21,Facebook,3
HH0099,12/01/21,Facebook,3
HH0099,14/01/21,TradeDesk,3
HH0099,15/01/21,TradeDesk,2
HH0099,16/01/21,Spotify,7
HH0099,17/01/21,Facebook,3
HH0099,18/01/21,TradeDesk,2
HH0099,19/01/21,TradeDesk,2
HH0099,19/01/21,Spotify,4
HH0099,20/01/21,TradeDesk,1
HH0099,20/01/21,Spotify,4
HH0099,21/01/21,Spotify,5
HH0099,22/01/21,Facebook,3
HH0099,23/01/21,TradeDesk,2
HH0099,25/01/21,TradeDesk,3
HH0099,25/01/21,Facebook,3
HH0099,26/01/21,Spotify,6
HH0099,27/01/21,TradeDesk,2
HH0099,29/01/21,TradeDesk,2
HH0099,30/01/21,Spotify,6
HH0099,31/01/21,TradeDesk,2
HH0099,01/02/21,TradeDesk,2
HH0099,01/02/21,Spotify,6
HH0099,02/02/21,Facebook,2
HH0099,02/02/21,Spotify,6
HH0099,05/02/21,TradeDesk,3
HH0099,05/02/21,Facebook,3
HH0099,05/02/21,Spotify,5
HH0099,07/02/21,TradeDesk,2
HH0099,07/02/21,Facebook,3
HH0099,07/02/21,Spotify,6
HH0099,08/02/21,Facebook,3
HH0099,10/02/21,Facebook,3
HH0099,10/02/21,Spotify,4
HH0099,11/02/21,Facebook,3
HH0099,12/02/21,TradeDesk,2
HH0099,12/02/21,Facebook,3
HH0099,12/02/21,Spotify,6
HH0099,13/02/21,Facebook,3
HH0099,15/02/21,TradeDesk,2
HH0099,15/02/21,Spotify,4
HH0099,17/02/21,Spotify,5
HH0099,19/02/21,TradeDesk,2
HH0099,21/02/21,TradeDesk,2
HH0099,21/02/21,Spotify,5
HH0099,22/02/21,Facebook,3
HH0099,23/02/21,Spotify,4
HH0099,25/02/21,TradeDesk,1
HH0099,25/02/21,Facebook,3
HH0099,26/02/21,TradeDesk,3
HH0099,26/02/21,Facebook,3
HH0100,01/01/21,Spotify,5
HH0100,02/01/21,TradeDesk,2
HH0100,04/01/21,Facebook,3
HH0100,04/01/21,Spotify,5
HH0100,05/01/21,Facebook,3
HH0100,06/01/21,TradeDesk,2
HH0100,07/01/21,TradeDesk,2
HH0100,07/01/21,Spotify,4
HH0100,08/01/21,Facebook,3
HH0100,09/01/21,TradeDesk,1
HH0100,11/01/21,TradeDesk,1
HH0100,11/01/21,Spotify,6
HH0100,12/01/21,TradeDesk,1
HH0100,12/01/21,Facebook,3
HH0100,14/01/21,TradeDesk,2
HH0100,14/01/21,Facebook,3
HH0100,16/01/21,Spotify,5
HH0100,17/01/21,TradeDesk,2
HH0100,18/01/21,Facebook,3
HH0100,18/01/21,Spotify,7
HH0100,19/01/21,TradeDesk,2
HH0100,19/01/21,Facebook,3
HH0100,19/01/21,Spotify,7
HH0100,20/01/21,Spotify,5
HH0100,21/01/21,TradeDesk,2
HH0100,21/01/21,Spotify,4
HH0100,22/01/21,TradeDesk,2
HH0100,22/01/21,Spotify,6
HH0100,25/01/21,Facebook,3
HH0100,26/01/21,Facebook,3
HH0100,26/01/21,Spotify,5
HH0100,27/01/21,Spotify,5
HH0100,28/01/21,TradeDesk,2
HH0100,30/01/21,TradeDesk,1
HH0100,30/01/21,Facebook,3
HH0100,31/01/21,TradeDesk,1
HH0100,31/01/21,Facebook,3
HH0100,04/02/21,Spotify,6
HH0100,07/02/21,Spotify,6
HH0100,08/02/21,Spotify,5
HH0100,09/02/21,TradeDesk,1
HH0100,09/02/21,Facebook,3
HH0100,11/02/21,TradeDesk,2
HH0100,13/02/21,Facebook,3
HH0100,13/02/21,Spotify,5
HH0100,14/02/21,Facebook,3
HH0100,17/02/21,TradeDesk,2
HH0100,20/02/21,Facebook,3
HH0100,20/02/21,Spotify,3
HH0100,22/02/21,Facebook,3
HH0100,22/02/21,Spotify,6
HH0100,23/02/21,TradeDesk,2
HH0100,23/02/21,Spotify,6
HH0100,24/02/21,Facebook,3
HH0100,25/02/21,Spotify,4
HH0100,26/02/21,Facebook,3
HH0101,01/01/21,Facebook,3
HH0101,01/01/21,Spotify,6
HH0101,03/01/21,TradeDesk,2
HH0101,03/01/21,Facebook,3
HH0101,03/01/21,Spotify,4
HH0101,04/01/21,TradeDesk,3
HH0101,05/01/21,Facebook,3
HH0101,05/01/21,Spotify,6
HH0101,06/01/21,TradeDesk,3
HH0101,08/01/21,Spotify,5
HH0101,09/01/21,TradeDesk,2
HH0101,09/01/21,Spotify,7
HH0101,10/01/21,TradeDesk,2
HH0101,10/01/21,Facebook,3
HH0101,11/01/21,Facebook,3
HH0101,12/01/21,TradeDesk,2
HH0101,12/01/21,Facebook,3
HH0101,13/01/21,Spotify,5
HH0101,15/01/21,TradeDesk,2
HH0101,15/01/21,Facebook,3
HH0101,15/01/21,Spotify,5
HH0101,18/01/21,Spotify,4
HH0101,19/01/21,TradeDesk,3
HH0101,20/01/21,TradeDesk,2
HH0101,20/01/21,Spotify,4
HH0101,22/01/21,Facebook,3
HH0101,22/01/21,Spotify,6
HH0101,23/01/21,TradeDesk,1
HH0101,23/01/21,Spotify,4
HH0101,24/01/21,Spotify,5
HH0101,25/01/21,TradeDesk,1
HH0101,25/01/21,Spotify,7
HH0101,27/01/21,Facebook,3
HH0101,28/01/21,TradeDesk,1
HH0101,29/01/21,TradeDesk,2
HH0101,02/02/21,Facebook,2
HH0101,03/02/21,TradeDesk,2
HH0101,03/02/21,Spotify,4
HH0101,04/02/21,Spotify,7
HH0101,07/02/21,TradeDesk,2
HH0101,07/02/21,Spotify,5
HH0101,08/02/21,Spotify,4
HH0101,09/02/21,TradeDesk,2
HH0101,09/02/21,Facebook,3
HH0101,10/02/21,TradeDesk,1
HH0101,13/02/21,Facebook,3
HH0101,13/02/21,Spotify,4
